2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.165000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.390000000000000000e+02,1.500000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.555000000000000000e+02,2.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00
2.735000000000000000e+02,2.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00
2.885000000000000000e+02,2.500000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.045000000000000000e+02,3.500000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00
3.175000000000000000e+02,4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.355000000000000000e+02,4.500000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.515000000000000000e+02,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.745000000000000000e+02,4.500000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00
3.950000000000000000e+02,5.500000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00
4.195000000000000000e+02,5.500000000000000000e+00,5.500000000000000000e+00,0.000000000000000000e+00
4.425000000000000000e+02,6.500000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
4.760000000000000000e+02,7.000000000000000000e+00,6.500000000000000000e+00,0.000000000000000000e+00
5.060000000000000000e+02,8.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
5.445000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
5.780000000000000000e+02,1.100000000000000000e+01,7.500000000000000000e+00,0.000000000000000000e+00
6.075000000000000000e+02,1.250000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00
6.475000000000000000e+02,1.450000000000000000e+01,8.500000000000000000e+00,0.000000000000000000e+00
6.845000000000000000e+02,1.600000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00
7.295000000000000000e+02,1.850000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00
7.645000000000000000e+02,2.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00
8.180000000000000000e+02,2.250000000000000000e+01,1.050000000000000000e+01,5.000000000000000000e-01
8.675000000000000000e+02,2.450000000000000000e+01,1.250000000000000000e+01,5.000000000000000000e-01
9.225000000000000000e+02,2.650000000000000000e+01,1.550000000000000000e+01,5.000000000000000000e-01
9.835000000000000000e+02,3.050000000000000000e+01,1.700000000000000000e+01,5.000000000000000000e-01
1.036500000000000000e+03,3.450000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00
1.096000000000000000e+03,3.700000000000000000e+01,2.100000000000000000e+01,1.000000000000000000e+00
1.162500000000000000e+03,3.950000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+00
1.223500000000000000e+03,4.450000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+00
1.283500000000000000e+03,4.950000000000000000e+01,2.550000000000000000e+01,1.500000000000000000e+00
1.373000000000000000e+03,5.450000000000000000e+01,2.950000000000000000e+01,1.500000000000000000e+00
1.463000000000000000e+03,5.850000000000000000e+01,3.500000000000000000e+01,1.500000000000000000e+00
1.544500000000000000e+03,6.350000000000000000e+01,3.650000000000000000e+01,1.500000000000000000e+00
1.634500000000000000e+03,6.850000000000000000e+01,3.950000000000000000e+01,1.500000000000000000e+00
1.733000000000000000e+03,7.700000000000000000e+01,4.200000000000000000e+01,1.500000000000000000e+00
1.835000000000000000e+03,8.300000000000000000e+01,4.750000000000000000e+01,1.500000000000000000e+00
1.952000000000000000e+03,9.200000000000000000e+01,5.300000000000000000e+01,1.500000000000000000e+00
2.066500000000000000e+03,9.900000000000000000e+01,5.650000000000000000e+01,2.000000000000000000e+00
2.194500000000000000e+03,1.100000000000000000e+02,6.050000000000000000e+01,2.000000000000000000e+00
2.317000000000000000e+03,1.190000000000000000e+02,6.750000000000000000e+01,2.500000000000000000e+00
2.451000000000000000e+03,1.280000000000000000e+02,7.300000000000000000e+01,2.500000000000000000e+00
2.591000000000000000e+03,1.370000000000000000e+02,8.200000000000000000e+01,3.000000000000000000e+00
2.739500000000000000e+03,1.485000000000000000e+02,9.050000000000000000e+01,3.000000000000000000e+00
2.893000000000000000e+03,1.625000000000000000e+02,9.550000000000000000e+01,3.000000000000000000e+00
3.076500000000000000e+03,1.770000000000000000e+02,1.025000000000000000e+02,4.000000000000000000e+00
3.245500000000000000e+03,1.925000000000000000e+02,1.065000000000000000e+02,4.500000000000000000e+00
3.449500000000000000e+03,2.065000000000000000e+02,1.155000000000000000e+02,5.000000000000000000e+00
3.656000000000000000e+03,2.235000000000000000e+02,1.245000000000000000e+02,5.000000000000000000e+00
3.880000000000000000e+03,2.395000000000000000e+02,1.370000000000000000e+02,6.000000000000000000e+00
4.114500000000000000e+03,2.560000000000000000e+02,1.505000000000000000e+02,6.000000000000000000e+00
4.366000000000000000e+03,2.690000000000000000e+02,1.605000000000000000e+02,6.500000000000000000e+00
4.639000000000000000e+03,2.890000000000000000e+02,1.740000000000000000e+02,7.000000000000000000e+00
4.933500000000000000e+03,3.080000000000000000e+02,1.855000000000000000e+02,8.000000000000000000e+00
5.227500000000000000e+03,3.405000000000000000e+02,2.000000000000000000e+02,9.500000000000000000e+00
5.541000000000000000e+03,3.710000000000000000e+02,2.145000000000000000e+02,1.000000000000000000e+01
5.874500000000000000e+03,3.965000000000000000e+02,2.290000000000000000e+02,1.100000000000000000e+01
6.233000000000000000e+03,4.250000000000000000e+02,2.430000000000000000e+02,1.200000000000000000e+01
6.601500000000000000e+03,4.575000000000000000e+02,2.555000000000000000e+02,1.400000000000000000e+01
6.992000000000000000e+03,4.930000000000000000e+02,2.695000000000000000e+02,1.550000000000000000e+01
7.419000000000000000e+03,5.245000000000000000e+02,2.935000000000000000e+02,1.650000000000000000e+01
7.844500000000000000e+03,5.610000000000000000e+02,3.180000000000000000e+02,1.600000000000000000e+01
8.324500000000000000e+03,6.085000000000000000e+02,3.435000000000000000e+02,1.600000000000000000e+01
8.824500000000000000e+03,6.545000000000000000e+02,3.730000000000000000e+02,1.900000000000000000e+01
9.355000000000000000e+03,7.170000000000000000e+02,4.035000000000000000e+02,2.000000000000000000e+01
9.932000000000000000e+03,7.695000000000000000e+02,4.400000000000000000e+02,2.150000000000000000e+01
1.053200000000000000e+04,8.315000000000000000e+02,4.760000000000000000e+02,2.350000000000000000e+01
1.114150000000000000e+04,8.875000000000000000e+02,5.085000000000000000e+02,2.600000000000000000e+01
1.184500000000000000e+04,9.685000000000000000e+02,5.395000000000000000e+02,2.800000000000000000e+01
1.257300000000000000e+04,1.042000000000000000e+03,5.745000000000000000e+02,3.050000000000000000e+01
1.333600000000000000e+04,1.124500000000000000e+03,6.225000000000000000e+02,3.400000000000000000e+01
1.414250000000000000e+04,1.214500000000000000e+03,6.560000000000000000e+02,3.850000000000000000e+01
1.498750000000000000e+04,1.294500000000000000e+03,7.105000000000000000e+02,4.150000000000000000e+01
1.589350000000000000e+04,1.391500000000000000e+03,7.520000000000000000e+02,4.500000000000000000e+01
1.682900000000000000e+04,1.492500000000000000e+03,7.950000000000000000e+02,4.750000000000000000e+01
1.782600000000000000e+04,1.604000000000000000e+03,8.550000000000000000e+02,5.050000000000000000e+01
1.887100000000000000e+04,1.731000000000000000e+03,9.170000000000000000e+02,5.450000000000000000e+01
1.996750000000000000e+04,1.840500000000000000e+03,9.810000000000000000e+02,6.650000000000000000e+01
