2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.095000000000000000e+02,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.265000000000000000e+02,5.000000000000000000e-01,2.500000000000000000e+00,0.000000000000000000e+00
2.430000000000000000e+02,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00
2.565000000000000000e+02,1.000000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00
2.710000000000000000e+02,2.000000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00
2.875000000000000000e+02,1.500000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.020000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.210000000000000000e+02,3.500000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00
3.390000000000000000e+02,5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00
3.550000000000000000e+02,5.000000000000000000e+00,5.500000000000000000e+00,0.000000000000000000e+00
3.870000000000000000e+02,6.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
4.120000000000000000e+02,7.000000000000000000e+00,8.500000000000000000e+00,0.000000000000000000e+00
4.400000000000000000e+02,7.500000000000000000e+00,1.150000000000000000e+01,0.000000000000000000e+00
4.720000000000000000e+02,9.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00
5.055000000000000000e+02,1.000000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00
5.405000000000000000e+02,1.300000000000000000e+01,1.700000000000000000e+01,0.000000000000000000e+00
5.730000000000000000e+02,1.600000000000000000e+01,2.050000000000000000e+01,0.000000000000000000e+00
6.040000000000000000e+02,1.750000000000000000e+01,2.350000000000000000e+01,0.000000000000000000e+00
6.390000000000000000e+02,1.950000000000000000e+01,2.800000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+02,2.150000000000000000e+01,3.100000000000000000e+01,0.000000000000000000e+00
7.075000000000000000e+02,2.600000000000000000e+01,3.500000000000000000e+01,0.000000000000000000e+00
7.515000000000000000e+02,3.100000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00
