,Generation,Identity,Population
548,249,01,2884744.5
549,250,01,2884744.5
550,251,01,2884744.5
551,252,01,2884744.5
552,253,01,2884744.5
553,254,01,2884744.5
554,255,01,2884744.5
555,256,01,2884744.5
556,257,01,2884744.5
557,258,01,2884744.5
558,259,01,2884744.5
559,260,01,2884744.5
560,261,01,2884744.5
561,262,01,2884744.5
562,263,01,2884744.5
563,264,01,2884744.5
564,265,01,2884744.5
565,266,01,2884744.5
566,267,01,2884744.5
567,268,01,2884744.5
568,269,01,2884744.5
569,270,01,2884744.5
570,271,01,2884744.5
571,272,01,2884744.5
572,273,01,2884744.5
573,274,01,2884744.5
574,275,01,2884744.5
575,276,01,2884744.5
576,277,01,2884744.5
577,278,01,2884744.5
578,279,01,2884744.5
579,280,01,2884744.5
580,281,01,2884744.5
581,282,01,2884744.5
582,283,01,2884744.5
583,284,01,2884744.5
584,285,01,2884744.5
585,286,01,2884744.5
586,287,01,2884744.5
587,288,01,2884744.5
588,289,01,2884744.5
589,290,01,2884744.5
590,291,01,2884744.5
591,292,01,2884744.5
592,293,01,2884744.5
593,294,01,2884744.5
594,295,01,2884744.5
595,296,01,2884744.5
596,297,01,2884744.5
597,298,01,2884744.5
598,0,10,0.5
599,1,10,0.5
600,2,10,1.5
601,3,10,2.0
602,4,10,2.0
603,5,10,2.0
604,6,10,3.5
605,7,10,4.0
606,8,10,5.5
607,9,10,5.5
608,10,10,5.5
609,11,10,5.5
610,12,10,4.5
611,13,10,4.5
612,14,10,5.0
613,15,10,5.5
614,16,10,6.5
615,17,10,7.5
616,18,10,8.0
617,19,10,9.5
618,20,10,10.5
619,21,10,14.0
620,22,10,15.5
621,23,10,16.0
622,24,10,16.5
623,25,10,18.5
624,26,10,23.0
625,27,10,24.0
626,28,10,29.5
627,29,10,31.5
628,30,10,36.0
629,31,10,38.5
630,32,10,41.0
631,33,10,41.5
632,34,10,49.5
633,35,10,55.0
634,36,10,64.5
635,37,10,69.5
636,38,10,80.0
637,39,10,89.5
638,40,10,96.5
639,41,10,105.5
640,42,10,114.0
641,43,10,123.5
642,44,10,129.0
643,45,10,140.0
644,46,10,153.5
645,47,10,164.5
646,48,10,176.5
647,49,10,185.5
648,50,10,201.0
649,51,10,217.5
650,52,10,242.0
651,53,10,256.5
652,54,10,276.5
653,55,10,297.0
654,56,10,318.0
655,57,10,337.0
656,58,10,361.0
657,59,10,390.5
658,60,10,425.0
659,61,10,460.5
660,62,10,495.0
661,63,10,538.0
662,64,10,587.0
663,65,10,631.5
664,66,10,686.5
665,67,10,749.0
666,68,10,828.0
667,69,10,906.5
668,70,10,993.0
669,71,10,1073.0
670,72,10,1173.0
671,73,10,1286.0
672,74,10,1422.5
673,75,10,1561.5
674,76,10,1714.5
675,77,10,1877.5
676,78,10,2068.0
677,79,10,2275.5
678,80,10,2511.5
679,81,10,2770.5
680,82,10,3042.0
681,83,10,3343.0
682,84,10,3673.0
683,85,10,4031.5
684,86,10,4457.5
685,87,10,4914.0
686,88,10,5400.0
687,89,10,5970.5
688,90,10,6577.0
689,91,10,7252.5
690,92,10,8011.0
691,93,10,8856.5
692,94,10,9774.0
693,95,10,10814.5
694,96,10,11954.5
695,97,10,13149.0
696,98,10,14566.0
697,99,10,16132.5
698,100,10,17896.0
699,101,10,19841.0
700,102,10,22000.5
701,103,10,24383.0
702,104,10,27069.0
703,105,10,30041.5
704,106,10,33299.5
705,107,10,36914.5
706,108,10,40940.0
707,109,10,45460.0
708,110,10,50498.0
709,111,10,56215.0
710,112,10,62593.0
711,113,10,69625.5
712,114,10,77475.5
713,115,10,86176.0
714,116,10,95920.0
715,117,10,106739.0
716,118,10,118921.0
717,119,10,132321.5
718,120,10,147367.0
719,121,10,164226.5
720,122,10,183030.5
721,123,10,204041.0
722,124,10,227714.0
723,125,10,253981.5
724,126,10,283503.5
725,127,10,316620.5
726,128,10,353587.5
727,129,10,395214.5
728,130,10,441697.5
729,131,10,493907.0
730,132,10,552472.5
731,133,10,618174.5
732,134,10,691620.5
733,135,10,774093.0
734,136,10,866969.0
735,137,10,971121.5
736,138,10,1008208.5
737,139,10,1049569.0
738,140,10,1096080.5
739,141,10,1148425.5
740,142,10,1207290.0
741,143,10,1272940.0
742,144,10,1272940.0
743,145,10,1272940.0
744,146,10,1272940.0
745,147,10,1272940.0
746,148,10,1272940.0
747,149,10,1272940.0
748,150,10,1272940.0
749,151,10,1272940.0
750,152,10,1272940.0
751,153,10,1272940.0
752,154,10,1272940.0
753,155,10,1272940.0
754,156,10,1272940.0
755,157,10,1272940.0
756,158,10,1272940.0
757,159,10,1272940.0
758,160,10,1272940.0
759,161,10,1272940.0
760,162,10,1272940.0
761,163,10,1272940.0
762,164,10,1272940.0
763,165,10,1272940.0
764,166,10,1272940.0
765,167,10,1272940.0
766,168,10,1272940.0
767,169,10,1272940.0
768,170,10,1272940.0
769,171,10,1272940.0
770,172,10,1272940.0
771,173,10,1272940.0
772,174,10,1272940.0
773,175,10,1272940.0
774,176,10,1272940.0
775,177,10,1272940.0
776,178,10,1272940.0
777,179,10,1272940.0
778,180,10,1272940.0
779,181,10,1272940.0
780,182,10,1272940.0
781,183,10,1272940.0
782,184,10,1272940.0
783,185,10,1272940.0
784,186,10,1272940.0
785,187,10,1272940.0
786,188,10,1272940.0
787,189,10,1272940.0
788,190,10,1272940.0
789,191,10,1272940.0
790,192,10,1272940.0
791,193,10,1272940.0
792,194,10,1272940.0
793,195,10,1272940.0
794,196,10,1272940.0
795,197,10,1272940.0
796,198,10,1272940.0
797,199,10,1272940.0
798,200,10,1272940.0
799,201,10,1272940.0
800,202,10,1272940.0
801,203,10,1272940.0
802,204,10,1272940.0
803,205,10,1272940.0
804,206,10,1272940.0
805,207,10,1272940.0
806,208,10,1272940.0
807,209,10,1272940.0
808,210,10,1272940.0
809,211,10,1272940.0
810,212,10,1272940.0
811,213,10,1272940.0
812,214,10,1272940.0
813,215,10,1272940.0
814,216,10,1272940.0
815,217,10,1272940.0
816,218,10,1272940.0
817,219,10,1272940.0
818,220,10,1272940.0
819,221,10,1272940.0
820,222,10,1272940.0
821,223,10,1272940.0
822,224,10,1272940.0
823,225,10,1272940.0
824,226,10,1272940.0
825,227,10,1272940.0
826,228,10,1272940.0
827,229,10,1272940.0
828,230,10,1272940.0
829,231,10,1272940.0
830,232,10,1272940.0
831,233,10,1272940.0
832,234,10,1272940.0
833,235,10,1272940.0
834,236,10,1272940.0
835,237,10,1272940.0
836,238,10,1272940.0
837,239,10,1272940.0
838,240,10,1272940.0
839,241,10,1272940.0
840,242,10,1272940.0
841,243,10,1272940.0
842,244,10,1272940.0
843,245,10,1272940.0
844,246,10,1272940.0
845,247,10,1272940.0
846,248,10,1272940.0
847,249,10,1272940.0
848,250,10,1272940.0
849,251,10,1272940.0
850,252,10,1272940.0
851,253,10,1272940.0
852,254,10,1272940.0
853,255,10,1272940.0
854,256,10,1272940.0
855,257,10,1272940.0
856,258,10,1272940.0
857,259,10,1272940.0
858,260,10,1272940.0
859,261,10,1272940.0
860,262,10,1272940.0
861,263,10,1272940.0
862,264,10,1272940.0
863,265,10,1272940.0
864,266,10,1272940.0
865,267,10,1272940.0
866,268,10,1272940.0
867,269,10,1272940.0
868,270,10,1272940.0
869,271,10,1272940.0
870,272,10,1272940.0
871,273,10,1272940.0
872,274,10,1272940.0
873,275,10,1272940.0
874,276,10,1272940.0
875,277,10,1272940.0
876,278,10,1272940.0
877,279,10,1272940.0
878,280,10,1272940.0
879,281,10,1272940.0
880,282,10,1272940.0
881,283,10,1272940.0
882,284,10,1272940.0
883,285,10,1272940.0
884,286,10,1272940.0
885,287,10,1272940.0
886,288,10,1272940.0
887,289,10,1272940.0
888,290,10,1272940.0
889,291,10,1272940.0
890,292,10,1272940.0
891,293,10,1272940.0
892,294,10,1272940.0
893,295,10,1272940.0
894,296,10,1272940.0
895,297,10,1272940.0
896,298,10,1272940.0
897,0,11,0.0
898,1,11,0.0
899,2,11,0.0
900,3,11,0.0
901,4,11,0.0
902,5,11,0.0
903,6,11,0.0
904,7,11,0.0
905,8,11,0.0
906,9,11,0.0
907,10,11,0.0
908,11,11,0.0
909,12,11,0.0
910,13,11,0.0
911,14,11,0.0
912,15,11,0.0
913,16,11,0.0
914,17,11,0.0
915,18,11,0.0
916,19,11,0.0
917,20,11,0.5
918,21,11,0.5
919,22,11,0.5
920,23,11,0.5
921,24,11,0.5
922,25,11,0.5
923,26,11,0.5
924,27,11,0.5
925,28,11,0.5
926,29,11,0.5
927,30,11,1.0
928,31,11,1.0
929,32,11,1.5
930,33,11,2.0
931,34,11,2.0
932,35,11,2.5
933,36,11,3.0
934,37,11,3.5
935,38,11,2.5
936,39,11,3.0
937,40,11,3.5
938,41,11,2.5
939,42,11,2.0
940,43,11,2.5
941,44,11,3.0
942,45,11,2.5
943,46,11,3.5
944,47,11,4.0
945,48,11,4.5
946,49,11,5.0
947,50,11,7.5
948,51,11,8.5
949,52,11,9.0
950,53,11,8.5
951,54,11,10.5
952,55,11,11.0
953,56,11,12.0
954,57,11,13.5
955,58,11,15.0
956,59,11,15.5
957,60,11,19.0
958,61,11,24.5
959,62,11,28.5
960,63,11,31.0
961,64,11,35.5
962,65,11,40.5
963,66,11,48.5
964,67,11,53.0
965,68,11,58.0
966,69,11,59.5
967,70,11,67.0
968,71,11,76.0
969,72,11,87.0
970,73,11,98.5
971,74,11,105.5
972,75,11,120.0
973,76,11,129.5
974,77,11,149.5
975,78,11,169.5
976,79,11,193.0
977,80,11,220.5
978,81,11,250.5
979,82,11,274.5
980,83,11,307.0
981,84,11,353.0
982,85,11,391.5
983,86,11,436.0
984,87,11,488.0
985,88,11,553.0
986,89,11,610.5
987,90,11,684.5
988,91,11,766.5
989,92,11,865.5
990,93,11,972.5
991,94,11,1096.0
992,95,11,1224.0
993,96,11,1380.0
994,97,11,1562.5
995,98,11,1750.0
996,99,11,1974.0
997,100,11,2214.5
998,101,11,2474.0
999,102,11,2795.0
1000,103,11,3101.0
1001,104,11,3492.0
1002,105,11,3897.5
1003,106,11,4378.5
1004,107,11,4902.0
1005,108,11,5519.0
1006,109,11,6183.5
1007,110,11,6944.0
1008,111,11,7788.0
1009,112,11,8663.0
1010,113,11,9721.0
1011,114,11,10875.0
1012,115,11,12194.5
1013,116,11,13701.5
1014,117,11,15373.5
1015,118,11,17238.5
1016,119,11,19319.0
1017,120,11,21708.5
1018,121,11,24342.5
1019,122,11,27353.0
1020,123,11,30671.0
1021,124,11,34532.5
1022,125,11,38756.5
1023,126,11,43524.0
1024,127,11,48911.0
1025,128,11,55022.0
1026,129,11,61845.0
1027,130,11,69658.0
1028,131,11,78328.5
1029,132,11,88148.0
1030,133,11,99226.0
1031,134,11,111861.5
1032,135,11,126122.5
1033,136,11,142266.0
1034,137,11,160407.0
1035,138,11,166565.5
1036,139,11,173424.0
1037,140,11,181337.0
1038,141,11,190235.0
1039,142,11,200032.0
1040,143,11,211258.5
1041,144,11,211258.5
1042,145,11,211258.5
1043,146,11,211258.5
1044,147,11,211258.5
1045,148,11,211258.5
1046,149,11,211258.5
1047,150,11,211258.5
1048,151,11,211258.5
1049,152,11,211258.5
1050,153,11,211258.5
1051,154,11,211258.5
1052,155,11,211258.5
1053,156,11,211258.5
1054,157,11,211258.5
1055,158,11,211258.5
1056,159,11,211258.5
1057,160,11,211258.5
1058,161,11,211258.5
1059,162,11,211258.5
1060,163,11,211258.5
1061,164,11,211258.5
1062,165,11,211258.5
1063,166,11,211258.5
1064,167,11,211258.5
1065,168,11,211258.5
1066,169,11,211258.5
1067,170,11,211258.5
1068,171,11,211258.5
1069,172,11,211258.5
1070,173,11,211258.5
1071,174,11,211258.5
1072,175,11,211258.5
1073,176,11,211258.5
1074,177,11,211258.5
1075,178,11,211258.5
1076,179,11,211258.5
1077,180,11,211258.5
1078,181,11,211258.5
1079,182,11,211258.5
1080,183,11,211258.5
1081,184,11,211258.5
1082,185,11,211258.5
1083,186,11,211258.5
1084,187,11,211258.5
1085,188,11,211258.5
1086,189,11,211258.5
1087,190,11,211258.5
1088,191,11,211258.5
1089,192,11,211258.5
1090,193,11,211258.5
1091,194,11,211258.5
1092,195,11,211258.5
1093,196,11,211258.5
1094,197,11,211258.5
1095,198,11,211258.5
1096,199,11,211258.5
1097,200,11,211258.5
1098,201,11,211258.5
1099,202,11,211258.5
1100,203,11,211258.5
1101,204,11,211258.5
1102,205,11,211258.5
1103,206,11,211258.5
1104,207,11,211258.5
1105,208,11,211258.5
1106,209,11,211258.5
1107,210,11,211258.5
1108,211,11,211258.5
1109,212,11,211258.5
1110,213,11,211258.5
1111,214,11,211258.5
1112,215,11,211258.5
1113,216,11,211258.5
1114,217,11,211258.5
1115,218,11,211258.5
1116,219,11,211258.5
1117,220,11,211258.5
1118,221,11,211258.5
1119,222,11,211258.5
1120,223,11,211258.5
1121,224,11,211258.5
1122,225,11,211258.5
1123,226,11,211258.5
1124,227,11,211258.5
1125,228,11,211258.5
1126,229,11,211258.5
1127,230,11,211258.5
1128,231,11,211258.5
1129,232,11,211258.5
1130,233,11,211258.5
1131,234,11,211258.5
1132,235,11,211258.5
1133,236,11,211258.5
1134,237,11,211258.5
1135,238,11,211258.5
1136,239,11,211258.5
1137,240,11,211258.5
1138,241,11,211258.5
1139,242,11,211258.5
1140,243,11,211258.5
1141,244,11,211258.5
1142,245,11,211258.5
1143,246,11,211258.5
1144,247,11,211258.5
1145,248,11,211258.5
1146,249,11,211258.5
1147,250,11,211258.5
1148,251,11,211258.5
1149,252,11,211258.5
1150,253,11,211258.5
1151,254,11,211258.5
1152,255,11,211258.5
1153,256,11,211258.5
1154,257,11,211258.5
1155,258,11,211258.5
1156,259,11,211258.5
1157,260,11,211258.5
1158,261,11,211258.5
1159,262,11,211258.5
1160,263,11,211258.5
1161,264,11,211258.5
1162,265,11,211258.5
1163,266,11,211258.5
1164,267,11,211258.5
1165,268,11,211258.5
1166,269,11,211258.5
1167,270,11,211258.5
1168,271,11,211258.5
1169,272,11,211258.5
1170,273,11,211258.5
1171,274,11,211258.5
1172,275,11,211258.5
1173,276,11,211258.5
1174,277,11,211258.5
1175,278,11,211258.5
1176,279,11,211258.5
1177,280,11,211258.5
1178,281,11,211258.5
1179,282,11,211258.5
1180,283,11,211258.5
1181,284,11,211258.5
1182,285,11,211258.5
1183,286,11,211258.5
1184,287,11,211258.5
1185,288,11,211258.5
1186,289,11,211258.5
1187,290,11,211258.5
1188,291,11,211258.5
1189,292,11,211258.5
1190,293,11,211258.5
1191,294,11,211258.5
1192,295,11,211258.5
1193,296,11,211258.5
1194,297,11,211258.5
1195,298,11,211258.5
